congress,state,name,cs1,nominee,vote,presprty,sameprty,strngprs,nomid,regime_dummy,lackqual,pres,cspres1,cspres2,csnom,eucldist,interaction
76,PENNSYL,DAVIS,0.185,DOUGLAS,yes,dem,0,strong,0.730000019,0,0.18000001,Roosevelt,,,-0.22150834,0.16524903,0.029744828
76,PENNSYL,DAVIS,0.185,MURPHY,yes,dem,0,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.42920423,0.15022148
77,PENNSYL,DAVIS,0.185,STONE,yes,dem,0,strong,0.3,0,0,Roosevelt,,,0.17445554,0.000111186,0
77,PENNSYL,DAVIS,0.185,BYRNES,yes,dem,0,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.001456937,0.000291387
77,PENNSYL,DAVIS,0.185,JACKSON,yes,dem,0,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.42920423,0.036482375
78,PENNSYL,DAVIS,0.185,RUTLEDGE,yes,dem,0,strong,1,0,0,Roosevelt,,,-0.47013679,0.42920423,0
109,MINNESO,DAYTON,-0.398,ROBERTS,no,rep,0,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.54495084,0.016348524
109,MINNESO,DAYTON,,ALITO,no,rep,0,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
97,ARIZONA,DECONCINI,-0.14,OCONNOR,yes,rep,0,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.043496534,0
99,ARIZONA,DECONCINI,-0.14,REHNQUIST2,yes,rep,0,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.30169898,0.1810194
99,ARIZONA,DECONCINI,-0.14,SCALIA,yes,rep,0,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.3489376,0
100,ARIZONA,DECONCINI,-0.14,BORK,no,rep,0,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.25323942,0.053180274
100,ARIZONA,DECONCINI,-0.14,KENNEDY,yes,rep,0,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.06482143,0.007130358
101,ARIZONA,DECONCINI,-0.14,SOUTER,yes,rep,0,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.084934004,0.019959493
102,ARIZONA,DECONCINI,-0.14,THOMAS,yes,rep,0,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.20483088,0.11982608
103,ARIZONA,DECONCINI,-0.14,GINSBURG,yes,dem,same,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.001257838,0
103,ARIZONA,DECONCINI,-0.14,BREYER,yes,dem,same,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.023503177,0.010693945
109,SOUTH C,DeMINT,0.54699999,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.042762991,0.00128289
109,SOUTH C,DeMINT,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,SOUTH C,DeMINT,,SOTOMAYOR,no,dem,0,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,SOUTH C,DeMINT,,KAGAN,no,dem,0,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
97,ALABAMA,DENTON J,0.45899999,OCONNOR,yes,rep,same,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.15244476,0
99,ALABAMA,DENTON J,0.45899999,REHNQUIST2,yes,rep,same,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.00247294,0.001483764
99,ALABAMA,DENTON J,0.45899999,SCALIA,yes,rep,same,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,6.87E-05,0
109,OHIO,DEWINE,0.26899999,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.005070558,0.000152117
109,OHIO,DEWINE,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
75,ILLINOI,DIETERICH,-0.29699999,BLACK,yes,dem,same,strong,0.875,0,0.84000003,Roosevelt,,,-0.35503101,0.0033676,0.002828784
75,ILLINOI,DIETERICH,-0.29699999,REED,yes,dem,same,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,0.006415349,0.000801919
83,ILLINOI,DIRKSEN,0.317,WARREN,yes,rep,same,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.31016573,0.044974025
84,ILLINOI,DIRKSEN,0.317,HARLAN,yes,rep,same,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.45162567,0.11290642
85,ILLINOI,DIRKSEN,0.317,BRENNAN,yes,rep,same,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.61958432,0
85,ILLINOI,DIRKSEN,0.317,WHITTAKER,yes,rep,same,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.10674185,0
86,ILLINOI,DIRKSEN,0.317,STEWART,yes,rep,same,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.31016573,0
87,ILLINOI,DIRKSEN,0.317,WHITE,yes,dem,0,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.10674185,0.053370923
87,ILLINOI,DIRKSEN,0.317,GOLDBERG,yes,dem,0,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.31016573,0.026364081
89,ILLINOI,DIRKSEN,0.317,FORTAS1,yes,dem,0,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.61958432,0
90,ILLINOI,DIRKSEN,0.317,MARSHAL,yes,dem,0,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.61958432,0.10223143
90,ILLINOI,DIRKSEN,0.317,FORTAS2,no,dem,0,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.41525865,0.15156941
91,ILLINOI,DIRKSEN,0.317,BURGER,yes,rep,same,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.000773513,3.09E-05
97,ILLINOI,DIXON A,-0.139,OCONNOR,yes,rep,0,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.043080419,0
99,ILLINOI,DIXON A,-0.139,REHNQUIST2,yes,rep,0,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.30060145,0.18036088
99,ILLINOI,DIXON A,-0.139,SCALIA,yes,rep,0,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.34775719,0
100,ILLINOI,DIXON A,-0.139,BORK,no,rep,0,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.25223398,0.052969132
100,ILLINOI,DIXON A,-0.139,KENNEDY,yes,rep,0,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.064313225,0.007074456
101,ILLINOI,DIXON ALAN,-0.139,SOUTER,yes,rep,0,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.084352136,0.019822754
102,ILLINOI,DIXON ALAN,-0.139,THOMAS,yes,rep,0,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.20392671,0.11929713
86,CONNECT,DODD,-0.25600001,STEWART,yes,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.000258398,0
87,CONNECT,DODD,-0.25600001,WHITE,yes,dem,same,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.060656946,0.030328473
87,CONNECT,DODD,-0.25600001,GOLDBERG,yes,dem,same,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.000258398,2.20E-05
89,CONNECT,DODD,-0.25600001,FORTAS1,yes,dem,same,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.045854561,0
90,CONNECT,DODD,-0.25600001,MARSHAL,yes,dem,same,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.045854561,0.007566004
90,CONNECT,DODD,-0.25600001,FORTAS2,no,dem,same,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.005098767,0.00186105
91,CONNECT,DODD,-0.25600001,BURGER,yes,rep,0,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.36097518,0.014439015
91,CONNECT,DODD,-0.25600001,HAYNSWORTH,no,rep,0,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.31289932,0.20807804
91,CONNECT,DODD,-0.25600001,CARSWELL,no,rep,0,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.44873327,0.39937261
91,CONNECT,DODD,-0.25600001,BLACKMUN,yes,rep,0,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.36097518,0.010829245
102,CONNECT,DODD,-0.331,THOMAS,no,rep,0,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.4141984,0.24230608
103,CONNECT,DODD,-0.331,GINSBURG,yes,dem,same,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.024190821,0
103,CONNECT,DODD,-0.331,BREYER,yes,dem,same,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.11854763,0.053939167
109,CONNECT,DODD,-0.33399999,ROBERTS,yes,rep,0,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.4545562,0.013636686
109,CONNECT,DODD,,ALITO,no,rep,0,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,CONNECT,DODD,,SOTOMAYOR,yes,dem,same,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,CONNECT,DODD,,KAGAN,yes,dem,same,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
97,CONNECT,DODD C JR,-0.331,OCONNOR,yes,rep,0,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.15964678,0
99,CONNECT,DODD C JR,-0.331,REHNQUIST2,no,rep,0,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.54800165,0.32880101
99,CONNECT,DODD C JR,-0.331,SCALIA,yes,rep,0,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.61106962,0
100,CONNECT,DODD C JR,-0.331,BORK,no,rep,0,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.48195392,0.10121031
100,CONNECT,DODD C JR,-0.331,KENNEDY,yes,rep,0,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.19855984,0.021841586
101,CONNECT,DODD CHRIS,-0.331,SOUTER,yes,rep,0,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.23274294,0.054694593
91,KANSAS,DOLE,0.322,BURGER,yes,rep,same,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.000520392,2.08E-05
91,KANSAS,DOLE,0.322,HAYNSWORTH,yes,rep,same,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.000346927,0.000230706
91,KANSAS,DOLE,0.322,CARSWELL,yes,rep,same,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.008441118,0.007512595
91,KANSAS,DOLE,0.322,BLACKMUN,yes,rep,same,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.000520392,1.56E-05
94,KANSAS,DOLE,0.322,STEVENS,yes,rep,same,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.010302686,0.000412108
102,KANSAS,DOLE,0.322,THOMAS,yes,rep,same,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,8.87E-05,5.19E-05
103,KANSAS,DOLE,0.322,GINSBURG,yes,dem,0,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.24747244,0
103,KANSAS,DOLE,0.322,BREYER,yes,dem,0,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.095291086,0.043357443
109,NORTH C,DOLE,0.32699999,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.000174447,5.23E-06
109,NORTH C,DOLE,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
101,KANSAS,DOLE BOB,0.322,SOUTER,yes,rep,same,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.029092625,0.006836767
97,KANSAS,DOLE R,0.322,OCONNOR,yes,rep,same,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.064232729,0
99,KANSAS,DOLE R,0.322,REHNQUIST2,yes,rep,same,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.007616286,0.004569772
99,KANSAS,DOLE R,0.322,SCALIA,yes,rep,same,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.016566111,0
100,KANSAS,DOLE R,0.322,BORK,yes,rep,same,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.001699831,0.000356965
100,KANSAS,DOLE R,0.322,KENNEDY,yes,rep,same,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.043014538,0.0047316
92,KANSAS,DOLE R,0.322,POWELL,yes,rep,same,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.000539643,0
92,KANSAS,DOLE R,0.322,REHNQUIST1,yes,rep,same,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.007616286,0.000875873
94,NEW MEX,DOMENICI,0.23100001,STEVENS,yes,rep,same,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.000110295,4.41E-06
102,NEW MEX,DOMENICI,0.23100001,THOMAS,yes,rep,same,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.006655697,0.003893583
103,NEW MEX,DOMENICI,0.23100001,GINSBURG,yes,dem,0,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.16521463,0
103,NEW MEX,DOMENICI,0.23100001,BREYER,yes,dem,0,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.047390044,0.021562468
109,NEW MEX,DOMENICI,0.24600001,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.008875117,0.000266253
109,NEW MEX,DOMENICI,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
97,NEW MEX,DOMENICI P,0.23100001,OCONNOR,yes,rep,same,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.02638733,0
99,NEW MEX,DOMENICI P,0.23100001,REHNQUIST2,yes,rep,same,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.031780664,0.019068399
99,NEW MEX,DOMENICI P,0.23100001,SCALIA,yes,rep,same,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.048272219,0
100,NEW MEX,DOMENICI P,0.23100001,BORK,yes,rep,same,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.017484508,0.003671747
100,NEW MEX,DOMENICI P,0.23100001,KENNEDY,yes,rep,same,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.013548838,0.001490372
101,NEW MEX,DOMENICI P,0.23100001,SOUTER,yes,rep,same,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.006330687,0.001487712
89,COLORAD,DOMINICK,0.32300001,FORTAS1,yes,dem,0,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.62906599,0
90,COLORAD,DOMINICK,0.32300001,MARSHAL,yes,dem,0,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.62906599,0.1037959
90,COLORAD,DOMINICK,0.32300001,FORTAS2,yes,dem,0,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.42302755,0.15440506
91,COLORAD,DOMINICK,0.32300001,BURGER,yes,rep,same,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.000475767,1.90E-05
91,COLORAD,DOMINICK,0.32300001,HAYNSWORTH,yes,rep,same,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.00038518,0.000256144
91,COLORAD,DOMINICK,0.32300001,CARSWELL,yes,rep,same,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.008258363,0.007349943
91,COLORAD,DOMINICK,0.32300001,BLACKMUN,yes,rep,same,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.000475767,1.43E-05
92,COLORAD,DOMINICK P,0.32300001,REHNQUIST1,yes,rep,same,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.00744274,0.000855915
75,OHIO,DONAHEY,0.046,BLACK,yes,dem,same,strong,0.875,0,0.84000003,Roosevelt,,,-0.35503101,0.16082588,0.13509375
75,OHIO,DONAHEY,0.046,REED,yes,dem,same,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,0.069118574,0.008639822
76,OHIO,DONAHEY,0.046,FRANKFURTER,yes,dem,same,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.043119911,0.001509195
76,OHIO,DONAHEY,0.046,MURPHY,yes,dem,same,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.26639718,0.093239017
79,MISSOUR,DONNELL,0.20999999,BURTON,yes,dem,0,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.000293352,2.05E-05
79,MISSOUR,DONNELL,0.20999999,VINSON,yes,dem,0,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.20243272,0.043523043
81,MISSOUR,DONNELL,0.20999999,CLARK,no,dem,0,strong,0.5,0,0.875,Truman,,,-0.0097137,0.048274107,0.042239845
81,MISSOUR,DONNELL,0.20999999,MINTON,no,dem,0,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,0.17833719,0.11502748
115,INDIANA,DONNELLY,,GORSUCH,yes,rep,0,strong,0.11,1,0.07,Trump,,,,,
115,INDIANA,DONNELLY,,KAVANAUGH,no,rep,0,strong,,1,,Trump,,,,,
103,NORTH D,DORGAN,-0.227,GINSBURG,yes,dem,same,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.002655751,0
103,NORTH D,DORGAN,-0.227,BREYER,yes,dem,same,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.057747673,0.02627519
109,NORTH D,DORGAN,-0.236,ROBERTS,yes,rep,0,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.33201548,0.009960464
109,NORTH D,DORGAN,,ALITO,no,rep,0,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,NORTH D,DORGAN,,SOTOMAYOR,yes,dem,same,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,NORTH D,DORGAN,,KAGAN,yes,dem,same,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
81,ILLINOI,DOUGLAS,-0.58700001,CLARK,yes,dem,same,strong,0.5,0,0.875,Truman,,,-0.0097137,0.33325949,0.29160205
81,ILLINOI,DOUGLAS,-0.58700001,MINTON,yes,dem,same,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,0.14040019,0.090558119
83,ILLINOI,DOUGLAS,-0.58700001,WARREN,yes,rep,0,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.12046089,0.017466826
84,ILLINOI,DOUGLAS,-0.58700001,HARLAN,yes,rep,0,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.053809617,0.013452404
85,ILLINOI,DOUGLAS,-0.58700001,BRENNAN,yes,rep,0,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.013657012,0
85,ILLINOI,DOUGLAS,-0.58700001,WHITTAKER,yes,rep,0,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.33325949,0
86,ILLINOI,DOUGLAS,-0.58700001,STEWART,yes,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.12046089,0
87,ILLINOI,DOUGLAS,-0.58700001,WHITE,yes,dem,same,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.33325949,0.16662975
87,ILLINOI,DOUGLAS,-0.58700001,GOLDBERG,yes,dem,same,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.12046089,0.010239173
89,ILLINOI,DOUGLAS,-0.58700001,FORTAS1,yes,dem,same,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.013657012,0
76,CALIFOR,DOWNEY,-0.345,FRANKFURTER,yes,dem,same,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.033615999,0.001176559
76,CALIFOR,DOWNEY,-0.345,MURPHY,yes,dem,same,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.015659217,0.005480726
77,CALIFOR,DOWNEY,-0.345,STONE,yes,dem,same,strong,0.3,0,0,Roosevelt,,,0.17445554,0.26983404,0
77,CALIFOR,DOWNEY,-0.345,BYRNES,yes,dem,same,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.2418969,0.048379377
77,CALIFOR,DOWNEY,-0.345,JACKSON,yes,dem,same,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.015659217,0.001331034
78,CALIFOR,DOWNEY,-0.345,RUTLEDGE,yes,dem,same,strong,1,0,0,Roosevelt,,,-0.47013679,0.015659217,0
79,CALIFOR,DOWNEY,-0.345,BURTON,yes,dem,same,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.28930679,0.020251473
79,CALIFOR,DOWNEY,-0.345,VINSON,yes,dem,same,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.011040702,0.002373752
81,CALIFOR,DOWNEY,-0.345,CLARK,yes,dem,same,strong,0.5,0,0.875,Truman,,,-0.0097137,0.1124169,0.098364785
81,CALIFOR,DOWNEY,-0.345,MINTON,yes,dem,same,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,0.017609321,0.011358012
77,MISSISS,DOXEY,-0.20999999,STONE,yes,dem,same,strong,0.3,0,0,Roosevelt,,,0.17445554,0.14780606,0
77,MISSISS,DOXEY,-0.20999999,JACKSON,yes,dem,same,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.06767115,0.00575205
115,ILLINOI,DUCKWORTH,,GORSUCH,no,rep,0,strong,0.11,1,0.07,Trump,,,,,
115,ILLINOI,DUCKWORTH,,KAVANAUGH,no,rep,0,strong,,1,,Trump,,,,,
83,PENNSYL,DUFF,0.055,WARREN,yes,rep,same,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.086980902,0.012612229
84,PENNSYL,DUFF,0.055,HARLAN,yes,rep,same,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.16812544,0.042031359
75,WISCONS,DUFFY,-0.13500001,REED,yes,dem,same,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,0.006708284,0.000838535
81,NEW YOR,DULLES,0.145,CLARK,yes,dem,0,strong,0.5,0,0.875,Truman,,,-0.0097137,0.023936328,0.020944286
109,ILLINOI,DURBIN,-0.35100001,ROBERTS,no,rep,0,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.4777683,0.014333049
109,ILLINOI,DURBIN,,ALITO,no,rep,0,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,ILLINOI,DURBIN,,SOTOMAYOR,yes,dem,same,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,ILLINOI,DURBIN,,KAGAN,yes,dem,same,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
115,ILLINOI,DURBIN,,GORSUCH,no,rep,0,strong,0.11,1,0.07,Trump,,,,,
115,ILLINOI,DURBIN,,KAVANAUGH,no,rep,0,strong,,1,,Trump,,,,,
97,MINNESO,DURENBERGER,0.032000002,OCONNOR,yes,rep,same,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.001336504,0
99,MINNESO,DURENBERGER,0.032000002,REHNQUIST2,yes,rep,same,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.14233366,0.085400194
99,MINNESO,DURENBERGER,0.032000002,SCALIA,yes,rep,same,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.17531756,0
100,MINNESO,DURENBERGER,0.032000002,BORK,yes,rep,same,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.10971265,0.023039654
100,MINNESO,DURENBERGER,0.032000002,KENNEDY,yes,rep,same,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.006822848,0.000750513
101,MINNESO,DURENBERGER,0.032000002,SOUTER,yes,rep,same,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.014264573,0.003352175
102,MINNESO,DURENBERGER,0.032000002,THOMAS,yes,rep,same,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.078726515,0.046055015
103,MINNESO,DURENBERGER,0.032000002,GINSBURG,yes,dem,0,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.043042149,0
94,NEW HAM,DURKIN,-0.36500001,STEVENS,yes,rep,0,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.34280774,0.013712317
81,IDAHO,DWORSHAK,0.447,CLARK,yes,dem,0,strong,0.5,0,0.875,Truman,,,-0.0097137,0.20858741,0.18251398
83,IDAHO,DWORSHAK,0.447,WARREN,yes,rep,same,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.47186631,0.068420604
84,IDAHO,DWORSHAK,0.447,HARLAN,yes,rep,same,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.64325374,0.16081344
85,IDAHO,DWORSHAK,0.447,BRENNAN,yes,rep,same,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.84113991,0
85,IDAHO,DWORSHAK,0.447,WHITTAKER,yes,rep,same,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.20858741,0
86,IDAHO,DWORSHAK,0.447,STEWART,yes,rep,same,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.47186631,0
87,IDAHO,DWORSHAK,0.447,WHITE,yes,dem,0,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.20858741,0.1042937
91,MISSOUR,EAGLETON,-0.35800001,BURGER,yes,rep,0,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.49394485,0.019757805
91,MISSOUR,EAGLETON,-0.35800001,HAYNSWORTH,no,rep,0,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.4374156,0.29088137
91,MISSOUR,EAGLETON,-0.35800001,CARSWELL,no,rep,0,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.59579188,0.53025478
91,MISSOUR,EAGLETON,-0.35800001,BLACKMUN,yes,rep,0,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.49394485,0.014818331
94,MISSOUR,EAGLETON,-0.35800001,STEVENS,yes,rep,0,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.33465979,0.013386399
97,MISSOUR,EAGLETON T,-0.35800001,OCONNOR,yes,rep,0,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.18195194,0
99,MISSOUR,EAGLETON T,-0.35800001,REHNQUIST2,no,rep,0,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.5887053,0.3532232
